title,url,seendate,domain,total_repeats,NM_count,MO_count,ID_count,ND_count,SC_count,OH_count,ALL_RELEV_count,PA_count,AL_count,FL_count,IA_count,OR_count,NH_count,VA_count,AZ_count,KY_count,CT_count,USA_count,MI_count,KS_count,VT_count,RI_count,CA_count,ME_count,OK_count,IN_count,MS_count,NV_count,MT_count,TN_count,TX_count,GA_count,UT_count,HI_count,NE_count,MN_count,WI_count,CO_count,IL_count,WV_count,LA_count,AK_count,DE_count,NY_count,MD_count,WY_count,NC_count,SD_count,MA_count,NJ_count
Critical Race Theory Could Lead Humanity To Annihilation,https://www.infowars.com/critical-race-theory-could-lead-humanity-to-annihilation/,20200928T224500Z,infowars.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loudoun County Schools Spend Hundreds of Thousands on Critical Race Theory,https://freebeacon.com/campus/loudoun-county-schools-spend-hundreds-of-thousands-on-critical-race-theory/,20200928T231500Z,freebeacon.com,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The war on critical race theory indoctrination is worth winning -- Society Child -- Sott . net,https://www.sott.net/article/442097-The-war-on-critical-race-theory-indoctrination-is-worth-winning,20200929T133000Z,sott.net,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory Is A Classic Communist Divide - And - Conquer Tactic,https://thefederalist.com/2020/09/29/critical-race-theory-is-a-classic-communist-divide-and-conquer-tactic/,20200929T134500Z,thefederalist.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory Is a Poisonous Communist Tactic,https://www.realclearpolitics.com/2020/09/29/critical_race_theory_is_a_poisonous_communist_tactic_524887.html,20200929T221500Z,realclearpolitics.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Wallace redefines  critical race theory  calls it  racial sensitivity training , instead",https://www.bizpacreview.com/2020/09/30/chris-wallace-redefines-critical-race-theory-calls-it-racial-sensitivity-training-instead-978874,20200930T124500Z,bizpacreview.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q & A of the Day – Is Critical Race Theory being taught in Florida Schools ? ,https://wjno.iheart.com/content/2020-09-30-qa-of-the-day-is-critical-race-theory-being-taught-in-floridas-schools/,20200930T130000Z,wjno.iheart.com,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Trump Administration Ends  Critical Race Theory  Trainings in Move Backed by Heritage Scholars,https://www.heritage.org/civil-society/impact/trump-administration-ends-critical-race-theory-trainings-move-backed-heritage,20200930T140000Z,heritage.org,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q & A – Is Critical Race Theory Being Taught In Florida Schools ? ,https://wiod.iheart.com/content/2020-09-30-qa-is-critical-race-theory-being-taught-in-floridas-schools/,20200930T143000Z,wiod.iheart.com,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Experts debate how Trump order restricting critical race theory funding will affect higher education,https://www.thecollegefix.com/experts-debate-how-trumps-order-restricting-critical-race-theory-funding-will-affect-higher-education/,20201001T074500Z,thecollegefix.com,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory infiltrated California schools,https://www.christianpost.com:443/voices/critical-race-theory-has-infiltrated-californias-public-schools.html,20201001T154500Z,christianpost.com,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Fairfax , Va . School District Spent $24 , 000 On Promoting Critical Race Theorist Ibram Kendi Books For U . S . History Classes",http://freerepublic.com/focus/f-news/3889488/posts,20201001T154500Z,freerepublic.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Understanding critical race theory : What it is -- and isnt,http://www.msn.com/en-us/news/us/understanding-critical-race-theory-what-it-is-and-isn-t/ar-BB19BxYm,20201001T164500Z,msn.com,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Virginia school district proposal would penalize teachers who criticize critical race theory,https://www.washingtonexaminer.com/news/virginia-school-district-proposal-would-penalize-teachers-who-criticize-critical-race-theory,20201001T211500Z,washingtonexaminer.com,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tucker Blasts Biden : Critical Race Theory Is  Racial Supremacy , Not  Sensitivity  ",https://www.cnsnews.com/index.php/blog/alexander-watson/tucker-blasts-biden-critical-race-theory-racial-supremacy-not-sensitivity,20201001T224500Z,cnsnews.com,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shakespeare spoof brings actors back to Palm Coast stage at CRT,https://www.palmcoastobserver.com/photo-gallery/shakespeare-spoof-brings-actors-back-to-palm-coast-stage-at-crt,20201002T231500Z,palmcoastobserver.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bokhari : Critical Race Theorists Control the Big Tech Algorithms that Control Us,https://www.breitbart.com/tech/2020/10/03/bokhari-critical-race-theorists-control-the-big-tech-algorithms-that-control-us/,20201003T171500Z,breitbart.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flashcards for critical race theory , easy , quick learning",https://www.independentsentinel.com/flashcards-for-critical-race-theory-easy-quick-learning/,20201004T124500Z,independentsentinel.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The truth about critical race theory -- Society Child -- Sott . net,https://www.sott.net/article/442374-The-truth-about-critical-race-theory,20201005T103000Z,sott.net,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical Race Theory , and the Poisoning of Society",https://www.newsmax.com/robschmitt/crt-critical-theory-wallace/2020/10/05/id/990352/,20201005T183000Z,newsmax.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neo - Marxist  Critical Race Theory  Stokes Toxic Division,https://www.newsmax.com/larrybell/criticalracetheory/2020/10/05/id/990344/,20201005T183000Z,newsmax.com,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"No , Critical Race Theory Isnt  Anti - American  ",https://www.edweek.org/ew/articles/2020/10/07/no-critical-race-theory-isnt-anti-american.html,20201006T131500Z,edweek.org,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Truth About Critical Race Theory,http://www.floppingaces.net/most-wanted/the-truth-about-critical-race-theory/,20201006T163000Z,floppingaces.net,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump Calls Critical Race Theory  Un - American . Let Review | History News Network,http://historynewsnetwork.org/article/177659,20201006T190000Z,historynewsnetwork.org,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Truth About Critical Race Theory - American Renaissance,https://www.amren.com/news/2020/10/the-truth-about-critical-race-theory/,20201006T191500Z,amren.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keller  dead wrong  on Critical Race Theory : critics,https://onenewsnow.com/church/2020/10/06/keller-dead-wrong-on-critical-race-theory-critics,20201006T213000Z,onenewsnow.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pete Flores , Roland Gutierrez square off in critical District 19 Texas Senate race",https://www.ksat.com/news/local/2020/10/06/pete-flores-roland-gutierrez-square-off-in-critical-district-19-texas-senate-race/,20201006T214500Z,ksat.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D . C .- area school district backtracks on punishing teachers for criticizing critical race theory,https://www.thecollegefix.com/d-c-area-school-district-backtracks-on-punishing-teachers-for-criticizing-critical-race-theory/,20201008T173000Z,thecollegefix.com,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Men On Boat by CRT - A Review,https://patch.com/connecticut/mansfield/men-boats-crt-review,20201011T183000Z,patch.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Math Association Say Math  Inherently Carries Human Biases , Citing Critical Race Theory",https://www.zerohedge.com/political/math-association-say-math-inherently-carries-human-biases-citing-critical-race-theory,20201011T194500Z,zerohedge.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathematical Association : Critical Race Theory Necessary to Fight  Human Biase in Math,https://www.breitbart.com/politics/2020/10/11/mathematical-association-critical-race-theory-necessary-to-fight-human-biases-in-math/,20201011T210000Z,breitbart.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The intrusion of critical race theory into medicine and public health threatens the well - being of all Americans --- especially nonwhites,http://jewishworldreview.com/1020/harris101320.php3,20201013T114500Z,jewishworldreview.com,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
More Va . Schools Using Kids As Guinea Pigs For Critical Race Theory,https://thefederalist.com/2020/10/13/more-va-public-schools-using-kids-as-guinea-pigs-for-critical-race-theory/,20201013T124500Z,thefederalist.com,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Civil Rights Legend Who Opposed Critical Race Theory,https://www.khq.com/the-civil-rights-legend-who-opposed-critical-race-theory/article_34491bf0-8bda-5497-a4dc-2d8f1c3db6c3.html,20201013T180000Z,khq.com,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Jarret Stepman : What Really Behind Critical Race Theory,https://www.theepochtimes.com/jarret-stepman-whats-really-behind-critical-race-theory_3539883.html,20201015T070000Z,theepochtimes.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The civil rights legend who opposed critical race theory -- Society Child -- Sott . net,https://www.sott.net/article/443030-The-civil-rights-legend-who-opposed-critical-race-theory,20201018T084500Z,sott.net,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Yes , Critical Race Theory Is Actually Making People More Racist",https://thefederalist.com/2020/10/19/research-shows-critical-race-theory-is-actually-making-people-more-racist/,20201019T121500Z,thefederalist.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kemi Badenoch , British Equalities Minister , denounces Black Lives Matter and Critical Race Theory",https://www.washingtontimes.com:443/news/2020/oct/20/kemi-badenoch-british-equalities-minister-denounce/,20201021T114500Z,washingtontimes.com,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK Minister : Teaching White Privilege And Critical Race Theory In Schools Is Illegal,https://thefederalist.com/2020/10/21/uk-minister-teaching-white-privilege-and-critical-race-theory-in-schools-is-illegal/,20201021T153000Z,thefederalist.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory Permeates New Student Survey In Fairfax Public Schools,https://thefederalist.com/2020/10/21/critical-race-theory-permeates-new-student-survey-in-fairfax-public-schools/,20201021T153000Z,thefederalist.com,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
UK Minister Torches BLM & Critical Race Theory In Now Viral Speech | NewsRadio 740 KTRH,https://ktrh.iheart.com/featured/michael-berry/content/2020-10-21-uk-minister-torches-blm-critical-race-theory-in-now-viral-speech/,20201021T160000Z,ktrh.iheart.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Democrat Colin Allred , Republican Genevieve Collins tout bipartisanship in critical District 32 race for Congress",https://www.dallasnews.com/news/politics/2020/10/26/democrat-colin-allred-republican-genevieve-collins-tout-bipartisanship-in-critical-district-32-race-for-congress/,20201026T111500Z,dallasnews.com,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carol Swain Tells Nashville Crowd That Critical Race Theory Is Unacceptable,"https://www.expertclick.com/NewsRelease/Carol-Swain-Tells-Nashville-Crowd-That-Critical-Race-Theory-Is-Unacceptable-Carol-M.-Swain-,2020237699.aspx",20201026T134500Z,expertclick.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump blasts  critical race theory  but is America most dangerous critical theorist,https://thehill.com/opinion/white-house/522600-trump-blasts-critical-race-theory-but-is-americas-most-dangerous-critical,20201026T161500Z,thehill.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory as a covert assailant to the church,https://www.christianpost.com:443/voices/critical-race-theory-as-a-covert-assailant-to-the-church.html,20201027T134500Z,christianpost.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump and Critical Race Theory – JAMES EDWARDS,https://www.thepoliticalcesspool.org/jamesedwards/trump-and-critical-race-theory/,20201028T143000Z,thepoliticalcesspool.org,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
There a Federalized E90 BMW M3 CRT for Sale in the U . S . ,http://www.msn.com/en-us/autos/enthusiasts/there-s-a-federalized-e90-bmw-m3-crt-for-sale-in-the-u-s/ar-BB1aylMp,20201101T110000Z,msn.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swing state : Michigan voters critical to presidential , US Senate race outcomes",https://www.pressreleasepoint.com/swing-state-michigan-voters-critical-presidential-us-senate-race-outcomes,20201103T073000Z,pressreleasepoint.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 Of 67 BMW M3 CRT Is For Sale In New York After Owner Spent $40 , 000 To Federalize It In The united states ",https://www.carscoops.com/2020/11/1-of-67-2012-bmw-m3-crt-is-for-sale-in-new-york-after-owner-spent-40000-to-federalize-it-in-the-usa/,20201112T100000Z,carscoops.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baptist Seminary head downplays risk of socialism , Critical Race Theory & Intersectionality",http://freerepublic.com/focus/f-religion/3905140/posts,20201112T114500Z,freerepublic.com,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trump Is Attacking Critical Race Theory Because It Is a Force for Liberation,https://truthout.org/articles/trump-is-attacking-critical-race-theory-because-it-is-a-force-for-liberation/,20201118T161500Z,truthout.org,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory comes to church and my children Catholic schools – Catholic World Report,https://www.catholicworldreport.com/2020/11/18/critical-race-theory-comes-to-church-and-my-childrens-catholic-schools/,20201119T100000Z,catholicworldreport.com,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Higher education groups ask Biden to reverse Trump orders on Title IX reform , critical race theory",https://www.foxnews.com/politics/higher-education-biden-reverse-trump-orders-title-ix-critical-race-theory,20201122T174500Z,foxnews.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brave British Politician Stands Against Critical Race Theory,https://1430kasi.iheart.com/content/2020-11-24-brave-british-politician-stands-against-critical-race-theory/,20201124T143000Z,1430kasi.iheart.com,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical Race Theory : Fighting Racism , or Racism Masquerading as Remedy ? – Ricochet",https://ricochet.com/podcast/federalist-society-teleforum/critical-race-theory-fighting-racism-or-racism-masquerading-as-remedy/,20201124T203000Z,ricochet.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brave British Politician Stands Against Critical Race Theory | PowerTalk 1460 AM & 101 . 1 FM,https://powertalk1460.iheart.com/content/2020-11-24-brave-british-politician-stands-against-critical-race-theory/,20201124T204500Z,powertalk1460.iheart.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meeting the moment : 20 years of Critical Race Studies at UCLA School of Law,https://newsroom.ucla.edu/stories/20-years-critical-race-studies-ucla-law,20201125T014500Z,newsroom.ucla.edu,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory : A Ruling - Class Ideology,https://www.lewrockwell.com/2020/11/no_author/critical-race-theory-a-ruling-class-ideology/,20201128T100000Z,lewrockwell.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Piper : Christians Critical Race Theory makes god of self,https://www.christianpost.com:443/church-ministries/john-piper-warns-christians-critical-race-theory-makes-god-of-self.html,20201130T214500Z,christianpost.com,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
